,Married,Age group,Education,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue
2460,1.0,2.0,0.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
2461,1.0,2.0,0.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
2462,1.0,2.0,0.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
2463,1.0,2.0,0.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
2464,1.0,2.0,0.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
2465,1.0,2.0,0.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
2466,1.0,2.0,0.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
2467,1.0,2.0,0.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
2468,1.0,2.0,0.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
2469,1.0,2.0,0.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
2470,1.0,2.0,0.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
2471,1.0,2.0,0.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
2472,1.0,2.0,0.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
2473,1.0,2.0,0.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
2474,1.0,2.0,0.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
2475,1.0,2.0,0.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
2476,1.0,2.0,0.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
2477,1.0,2.0,0.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
2478,1.0,2.0,0.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
2479,1.0,2.0,0.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
2480,1.0,2.0,0.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
2481,1.0,2.0,0.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
2482,1.0,2.0,0.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
2483,1.0,2.0,0.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
2484,1.0,2.0,0.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
2485,1.0,2.0,0.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
2486,1.0,2.0,0.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
2487,1.0,2.0,0.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
2488,1.0,2.0,0.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
2489,1.0,2.0,0.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
2490,1.0,2.0,0.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
2491,1.0,2.0,0.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
2492,1.0,2.0,0.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
2493,1.0,2.0,0.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
2494,1.0,2.0,0.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
2495,1.0,2.0,0.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
2496,1.0,2.0,0.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
2497,1.0,2.0,0.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
2498,1.0,2.0,0.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
2499,1.0,2.0,0.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
2500,1.0,2.0,1.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
2501,1.0,2.0,1.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
2502,1.0,2.0,1.0,1193.0,121.0,0.0,0.0,6.0,1109.0,61.0,1.0,3.0
2503,1.0,2.0,1.0,525.0,94.0,0.0,6.0,0.0,456.0,60.0,0.0,0.0
2504,1.0,2.0,1.0,6186.0,681.0,0.0,0.0,2.0,5911.0,392.0,0.0,0.0
2505,1.0,2.0,1.0,355.0,365.0,2.0,6.0,0.0,112.0,89.0,1.0,2.0
2506,1.0,2.0,1.0,2685.0,2160.0,2.0,3.0,0.0,1127.0,520.0,0.0,0.0
2507,1.0,2.0,1.0,1331.0,146.0,0.0,0.0,0.0,1168.0,89.0,1.0,7.0
2508,1.0,2.0,1.0,2134.0,246.0,0.0,0.0,3.0,2007.0,99.0,1.0,3.0
2509,1.0,2.0,1.0,2246.0,191.0,0.0,0.0,4.0,2145.0,123.0,0.0,0.0
2510,1.0,2.0,1.0,2716.0,2201.0,1.0,1.0,0.0,1532.0,1007.0,0.0,0.0
2511,1.0,2.0,1.0,177.0,36.0,0.0,6.0,0.0,145.0,19.0,1.0,1.0
2512,1.0,2.0,1.0,1671.0,149.0,0.0,0.0,6.0,1574.0,89.0,0.0,0.0
2513,1.0,2.0,1.0,2020.0,231.0,0.0,3.0,0.0,1911.0,149.0,0.0,0.0
2514,1.0,2.0,1.0,385.0,341.0,1.0,6.0,0.0,239.0,110.0,0.0,0.0
2515,1.0,2.0,1.0,1531.0,137.0,0.0,0.0,6.0,1415.0,62.0,1.0,13.0
2516,1.0,2.0,1.0,1816.0,1722.0,2.0,4.0,0.0,318.0,756.0,2.0,5.0
2517,1.0,2.0,1.0,2152.0,203.0,0.0,4.0,2.0,2049.0,143.0,0.0,0.0
2518,1.0,2.0,1.0,417.0,435.0,2.0,6.0,0.0,208.0,160.0,0.0,0.0
2519,1.0,2.0,1.0,188.0,171.0,1.0,6.0,0.0,80.0,47.0,1.0,2.0
2520,1.0,2.0,1.0,351.0,79.0,0.0,6.0,0.0,292.0,23.0,1.0,12.0
2521,1.0,2.0,1.0,1692.0,1554.0,1.0,2.0,0.0,612.0,299.0,1.0,3.0
2522,1.0,2.0,1.0,497.0,677.0,4.0,6.0,0.0,148.0,205.0,0.0,0.0
2523,1.0,2.0,1.0,9402.0,1517.0,0.0,3.0,3.0,9196.0,368.0,0.0,0.0
2524,1.0,2.0,1.0,2232.0,271.0,0.0,0.0,6.0,2025.0,109.0,2.0,6.0
2525,1.0,2.0,1.0,1899.0,224.0,0.0,0.0,2.0,1710.0,84.0,2.0,6.0
2526,1.0,2.0,1.0,1915.0,269.0,0.0,3.0,3.0,1725.0,116.0,1.0,4.0
2527,1.0,2.0,1.0,5777.0,751.0,0.0,0.0,3.0,5534.0,352.0,0.0,0.0
2528,1.0,2.0,1.0,1317.0,129.0,0.0,0.0,0.0,1193.0,82.0,0.0,0.0
2529,1.0,2.0,1.0,475.0,503.0,3.0,6.0,0.0,85.0,130.0,1.0,2.0
2530,1.0,2.0,1.0,1911.0,1350.0,1.0,5.0,0.0,1000.0,330.0,0.0,0.0
2531,1.0,2.0,1.0,60.0,1.0,0.0,6.0,0.0,60.0,1.0,1.0,27.0
2532,1.0,2.0,1.0,9019.0,986.0,0.0,0.0,0.0,8175.0,476.0,1.0,4.0
2533,1.0,2.0,1.0,14722.0,2600.0,0.0,0.0,6.0,13817.0,848.0,1.0,5.0
2534,1.0,2.0,1.0,1101.0,138.0,0.0,0.0,0.0,961.0,70.0,1.0,3.0
2535,1.0,2.0,1.0,9113.0,3438.0,1.0,2.0,0.0,8520.0,524.0,0.0,0.0
2536,1.0,2.0,1.0,13694.0,1744.0,0.0,0.0,6.0,12990.0,630.0,0.0,0.0
2537,1.0,2.0,1.0,1412.0,174.0,0.0,0.0,0.0,1233.0,67.0,2.0,6.0
2538,1.0,2.0,1.0,2035.0,240.0,0.0,0.0,3.0,1862.0,80.0,1.0,11.0
2539,1.0,2.0,1.0,1508.0,152.0,0.0,0.0,0.0,1350.0,67.0,1.0,12.0
2540,1.0,2.0,1.0,7569.0,902.0,0.0,0.0,4.0,7349.0,400.0,0.0,0.0
2541,1.0,2.0,1.0,416.0,144.0,1.0,6.0,0.0,315.0,52.0,2.0,5.0
2542,1.0,2.0,1.0,2284.0,1827.0,2.0,4.0,0.0,1024.0,462.0,0.0,0.0
2543,1.0,2.0,1.0,1929.0,221.0,0.0,0.0,1.0,1750.0,100.0,0.0,0.0
2544,1.0,2.0,1.0,2082.0,332.0,0.0,1.0,0.0,1877.0,147.0,0.0,0.0
2545,1.0,2.0,1.0,1743.0,264.0,0.0,0.0,3.0,1568.0,72.0,2.0,6.0
2546,1.0,2.0,1.0,2048.0,239.0,0.0,0.0,4.0,1931.0,107.0,1.0,3.0
2547,1.0,2.0,1.0,8875.0,1275.0,1.0,4.0,1.0,8767.0,358.0,0.0,0.0
2548,1.0,2.0,1.0,1592.0,298.0,0.0,0.0,5.0,1396.0,131.0,0.0,0.0
2549,1.0,2.0,1.0,2128.0,252.0,0.0,0.0,4.0,1960.0,92.0,1.0,9.0
2550,1.0,2.0,1.0,2117.0,260.0,0.0,2.0,0.0,1946.0,144.0,0.0,0.0
2551,1.0,2.0,1.0,1888.0,1480.0,2.0,4.0,0.0,545.0,362.0,1.0,2.0
2552,1.0,2.0,1.0,2721.0,2531.0,3.0,4.0,0.0,963.0,577.0,0.0,0.0
2553,1.0,2.0,1.0,228.0,301.0,2.0,6.0,0.0,58.0,67.0,2.0,4.0
2554,1.0,2.0,1.0,1570.0,505.0,0.0,3.0,0.0,1178.0,127.0,1.0,4.0
2555,1.0,2.0,1.0,135.0,209.0,5.0,6.0,0.0,23.0,23.0,1.0,1.0
2556,1.0,2.0,1.0,1923.0,132.0,0.0,3.0,2.0,1838.0,102.0,0.0,0.0
2557,1.0,2.0,1.0,1570.0,141.0,0.0,5.0,0.0,1474.0,79.0,0.0,0.0
2558,1.0,2.0,1.0,2078.0,1479.0,2.0,2.0,3.0,967.0,495.0,1.0,3.0
2559,1.0,2.0,1.0,1823.0,217.0,0.0,4.0,0.0,1690.0,137.0,0.0,0.0
2560,1.0,2.0,1.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
2561,1.0,2.0,1.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
2562,1.0,2.0,1.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
2563,1.0,2.0,1.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
2564,1.0,2.0,1.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
2565,1.0,2.0,1.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
2566,1.0,2.0,1.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
2567,1.0,2.0,1.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
2568,1.0,2.0,1.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
2569,1.0,2.0,1.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
2570,1.0,2.0,1.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
2571,1.0,2.0,1.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
2572,1.0,2.0,1.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
2573,1.0,2.0,1.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
2574,1.0,2.0,1.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
2575,1.0,2.0,1.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
2576,1.0,2.0,1.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
2577,1.0,2.0,1.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
2578,1.0,2.0,1.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
2579,1.0,2.0,1.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
2580,1.0,2.0,1.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
2581,1.0,2.0,1.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
2582,1.0,2.0,1.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
2583,1.0,2.0,1.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
2584,1.0,2.0,1.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
2585,1.0,2.0,1.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
2586,1.0,2.0,1.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
2587,1.0,2.0,1.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
2588,1.0,2.0,1.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
2589,1.0,2.0,1.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
2590,1.0,2.0,1.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
2591,1.0,2.0,1.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
2592,1.0,2.0,1.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
2593,1.0,2.0,1.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
2594,1.0,2.0,1.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
2595,1.0,2.0,1.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
2596,1.0,2.0,1.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
2597,1.0,2.0,1.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
2598,1.0,2.0,1.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
2599,1.0,2.0,1.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
2600,1.0,2.0,2.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
2601,1.0,2.0,2.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
2602,1.0,2.0,2.0,1193.0,121.0,0.0,0.0,6.0,1109.0,61.0,1.0,3.0
2603,1.0,2.0,2.0,525.0,94.0,0.0,6.0,0.0,456.0,60.0,0.0,0.0
2604,1.0,2.0,2.0,6186.0,681.0,0.0,0.0,2.0,5911.0,392.0,0.0,0.0
2605,1.0,2.0,2.0,355.0,365.0,2.0,6.0,0.0,112.0,89.0,1.0,2.0
2606,1.0,2.0,2.0,2685.0,2160.0,2.0,3.0,0.0,1127.0,520.0,0.0,0.0
2607,1.0,2.0,2.0,1331.0,146.0,0.0,0.0,0.0,1168.0,89.0,1.0,7.0
2608,1.0,2.0,2.0,2134.0,246.0,0.0,0.0,3.0,2007.0,99.0,1.0,3.0
2609,1.0,2.0,2.0,2246.0,191.0,0.0,0.0,4.0,2145.0,123.0,0.0,0.0
2610,1.0,2.0,2.0,2716.0,2201.0,1.0,1.0,0.0,1532.0,1007.0,0.0,0.0
2611,1.0,2.0,2.0,177.0,36.0,0.0,6.0,0.0,145.0,19.0,1.0,1.0
2612,1.0,2.0,2.0,1671.0,149.0,0.0,0.0,6.0,1574.0,89.0,0.0,0.0
2613,1.0,2.0,2.0,2020.0,231.0,0.0,3.0,0.0,1911.0,149.0,0.0,0.0
2614,1.0,2.0,2.0,385.0,341.0,1.0,6.0,0.0,239.0,110.0,0.0,0.0
2615,1.0,2.0,2.0,1531.0,137.0,0.0,0.0,6.0,1415.0,62.0,1.0,13.0
2616,1.0,2.0,2.0,1816.0,1722.0,2.0,4.0,0.0,318.0,756.0,2.0,5.0
2617,1.0,2.0,2.0,2152.0,203.0,0.0,4.0,2.0,2049.0,143.0,0.0,0.0
2618,1.0,2.0,2.0,417.0,435.0,2.0,6.0,0.0,208.0,160.0,0.0,0.0
2619,1.0,2.0,2.0,188.0,171.0,1.0,6.0,0.0,80.0,47.0,1.0,2.0
2620,1.0,2.0,2.0,351.0,79.0,0.0,6.0,0.0,292.0,23.0,1.0,12.0
2621,1.0,2.0,2.0,1692.0,1554.0,1.0,2.0,0.0,612.0,299.0,1.0,3.0
2622,1.0,2.0,2.0,497.0,677.0,4.0,6.0,0.0,148.0,205.0,0.0,0.0
2623,1.0,2.0,2.0,9402.0,1517.0,0.0,3.0,3.0,9196.0,368.0,0.0,0.0
2624,1.0,2.0,2.0,2232.0,271.0,0.0,0.0,6.0,2025.0,109.0,2.0,6.0
2625,1.0,2.0,2.0,1899.0,224.0,0.0,0.0,2.0,1710.0,84.0,2.0,6.0
2626,1.0,2.0,2.0,1915.0,269.0,0.0,3.0,3.0,1725.0,116.0,1.0,4.0
2627,1.0,2.0,2.0,5777.0,751.0,0.0,0.0,3.0,5534.0,352.0,0.0,0.0
2628,1.0,2.0,2.0,1317.0,129.0,0.0,0.0,0.0,1193.0,82.0,0.0,0.0
2629,1.0,2.0,2.0,475.0,503.0,3.0,6.0,0.0,85.0,130.0,1.0,2.0
2630,1.0,2.0,2.0,1911.0,1350.0,1.0,5.0,0.0,1000.0,330.0,0.0,0.0
2631,1.0,2.0,2.0,60.0,1.0,0.0,6.0,0.0,60.0,1.0,1.0,27.0
2632,1.0,2.0,2.0,9019.0,986.0,0.0,0.0,0.0,8175.0,476.0,1.0,4.0
2633,1.0,2.0,2.0,14722.0,2600.0,0.0,0.0,6.0,13817.0,848.0,1.0,5.0
2634,1.0,2.0,2.0,1101.0,138.0,0.0,0.0,0.0,961.0,70.0,1.0,3.0
2635,1.0,2.0,2.0,9113.0,3438.0,1.0,2.0,0.0,8520.0,524.0,0.0,0.0
2636,1.0,2.0,2.0,13694.0,1744.0,0.0,0.0,6.0,12990.0,630.0,0.0,0.0
2637,1.0,2.0,2.0,1412.0,174.0,0.0,0.0,0.0,1233.0,67.0,2.0,6.0
2638,1.0,2.0,2.0,2035.0,240.0,0.0,0.0,3.0,1862.0,80.0,1.0,11.0
2639,1.0,2.0,2.0,1508.0,152.0,0.0,0.0,0.0,1350.0,67.0,1.0,12.0
2640,1.0,2.0,2.0,7569.0,902.0,0.0,0.0,4.0,7349.0,400.0,0.0,0.0
2641,1.0,2.0,2.0,416.0,144.0,1.0,6.0,0.0,315.0,52.0,2.0,5.0
2642,1.0,2.0,2.0,2284.0,1827.0,2.0,4.0,0.0,1024.0,462.0,0.0,0.0
2643,1.0,2.0,2.0,1929.0,221.0,0.0,0.0,1.0,1750.0,100.0,0.0,0.0
2644,1.0,2.0,2.0,2082.0,332.0,0.0,1.0,0.0,1877.0,147.0,0.0,0.0
2645,1.0,2.0,2.0,1743.0,264.0,0.0,0.0,3.0,1568.0,72.0,2.0,6.0
2646,1.0,2.0,2.0,2048.0,239.0,0.0,0.0,4.0,1931.0,107.0,1.0,3.0
2647,1.0,2.0,2.0,8875.0,1275.0,1.0,4.0,1.0,8767.0,358.0,0.0,0.0
2648,1.0,2.0,2.0,1592.0,298.0,0.0,0.0,5.0,1396.0,131.0,0.0,0.0
2649,1.0,2.0,2.0,2128.0,252.0,0.0,0.0,4.0,1960.0,92.0,1.0,9.0
2650,1.0,2.0,2.0,2117.0,260.0,0.0,2.0,0.0,1946.0,144.0,0.0,0.0
2651,1.0,2.0,2.0,1888.0,1480.0,2.0,4.0,0.0,545.0,362.0,1.0,2.0
2652,1.0,2.0,2.0,2721.0,2531.0,3.0,4.0,0.0,963.0,577.0,0.0,0.0
2653,1.0,2.0,2.0,228.0,301.0,2.0,6.0,0.0,58.0,67.0,2.0,4.0
2654,1.0,2.0,2.0,1570.0,505.0,0.0,3.0,0.0,1178.0,127.0,1.0,4.0
2655,1.0,2.0,2.0,135.0,209.0,5.0,6.0,0.0,23.0,23.0,1.0,1.0
2656,1.0,2.0,2.0,1923.0,132.0,0.0,3.0,2.0,1838.0,102.0,0.0,0.0
2657,1.0,2.0,2.0,1570.0,141.0,0.0,5.0,0.0,1474.0,79.0,0.0,0.0
2658,1.0,2.0,2.0,2078.0,1479.0,2.0,2.0,3.0,967.0,495.0,1.0,3.0
2659,1.0,2.0,2.0,1823.0,217.0,0.0,4.0,0.0,1690.0,137.0,0.0,0.0
2660,1.0,2.0,2.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
2661,1.0,2.0,2.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
2662,1.0,2.0,2.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
2663,1.0,2.0,2.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
2664,1.0,2.0,2.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
2665,1.0,2.0,2.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
2666,1.0,2.0,2.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
2667,1.0,2.0,2.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
2668,1.0,2.0,2.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
2669,1.0,2.0,2.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
2670,1.0,2.0,2.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
2671,1.0,2.0,2.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
2672,1.0,2.0,2.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
2673,1.0,2.0,2.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
2674,1.0,2.0,2.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
2675,1.0,2.0,2.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
2676,1.0,2.0,2.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
2677,1.0,2.0,2.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
2678,1.0,2.0,2.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
2679,1.0,2.0,2.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
2680,1.0,2.0,2.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
2681,1.0,2.0,2.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
2682,1.0,2.0,2.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
2683,1.0,2.0,2.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
2684,1.0,2.0,2.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
2685,1.0,2.0,2.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
2686,1.0,2.0,2.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
2687,1.0,2.0,2.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
2688,1.0,2.0,2.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
2689,1.0,2.0,2.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
2690,1.0,2.0,2.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
2691,1.0,2.0,2.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
2692,1.0,2.0,2.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
2693,1.0,2.0,2.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
2694,1.0,2.0,2.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
2695,1.0,2.0,2.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
2696,1.0,2.0,2.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
2697,1.0,2.0,2.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
2698,1.0,2.0,2.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
2699,1.0,2.0,2.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
2700,1.0,2.0,3.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
2701,1.0,2.0,3.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
2702,1.0,2.0,3.0,1193.0,121.0,0.0,0.0,6.0,1109.0,61.0,1.0,3.0
2703,1.0,2.0,3.0,525.0,94.0,0.0,6.0,0.0,456.0,60.0,0.0,0.0
2704,1.0,2.0,3.0,6186.0,681.0,0.0,0.0,2.0,5911.0,392.0,0.0,0.0
2705,1.0,2.0,3.0,355.0,365.0,2.0,6.0,0.0,112.0,89.0,1.0,2.0
2706,1.0,2.0,3.0,2685.0,2160.0,2.0,3.0,0.0,1127.0,520.0,0.0,0.0
2707,1.0,2.0,3.0,1331.0,146.0,0.0,0.0,0.0,1168.0,89.0,1.0,7.0
2708,1.0,2.0,3.0,2134.0,246.0,0.0,0.0,3.0,2007.0,99.0,1.0,3.0
2709,1.0,2.0,3.0,2246.0,191.0,0.0,0.0,4.0,2145.0,123.0,0.0,0.0
2710,1.0,2.0,3.0,2716.0,2201.0,1.0,1.0,0.0,1532.0,1007.0,0.0,0.0
2711,1.0,2.0,3.0,177.0,36.0,0.0,6.0,0.0,145.0,19.0,1.0,1.0
2712,1.0,2.0,3.0,1671.0,149.0,0.0,0.0,6.0,1574.0,89.0,0.0,0.0
2713,1.0,2.0,3.0,2020.0,231.0,0.0,3.0,0.0,1911.0,149.0,0.0,0.0
2714,1.0,2.0,3.0,385.0,341.0,1.0,6.0,0.0,239.0,110.0,0.0,0.0
2715,1.0,2.0,3.0,1531.0,137.0,0.0,0.0,6.0,1415.0,62.0,1.0,13.0
2716,1.0,2.0,3.0,1816.0,1722.0,2.0,4.0,0.0,318.0,756.0,2.0,5.0
2717,1.0,2.0,3.0,2152.0,203.0,0.0,4.0,2.0,2049.0,143.0,0.0,0.0
2718,1.0,2.0,3.0,417.0,435.0,2.0,6.0,0.0,208.0,160.0,0.0,0.0
2719,1.0,2.0,3.0,188.0,171.0,1.0,6.0,0.0,80.0,47.0,1.0,2.0
2720,1.0,2.0,3.0,351.0,79.0,0.0,6.0,0.0,292.0,23.0,1.0,12.0
